 0.010	2.55927
 0.020	2.58962
 0.030	2.41234
 0.040	2.16752
 0.050	1.90654
 0.060	1.66394
 0.070	1.4622
 0.080	1.29894
 0.090	1.15576
 0.100	1.0232
 0.110	0.909325
 0.120	0.823964
 0.130	0.760502
 0.140	0.70095
 0.150	0.638289
 0.160	0.582701
 0.170	0.545502
 0.180	0.521322
 0.190	0.493881
 0.200	0.45786
 0.210	0.424692
 0.220	0.406251
 0.230	0.397625
 0.240	0.383177
 0.250	0.358247
 0.260	0.334737
 0.270	0.324625
 0.280	0.323115
 0.290	0.314767
 0.300	0.295217
 0.310	0.276572
 0.320	0.270802
 0.330	0.273068
 0.340	0.26802
 0.350	0.251473
 0.360	0.235623
 0.370	0.232403
 0.380	0.23693
 0.390	0.233886
 0.400	0.219196
 0.410	0.205105
 0.420	0.203525
 0.430	0.209506
 0.440	0.207779
 0.450	0.194315
 0.460	0.181423
 0.470	0.180966
 0.480	0.187961
 0.490	0.187142
 0.500	0.17455
 0.510	0.162506
 0.520	0.162854
 0.530	0.170574
 0.540	0.170407
 0.550	0.158439
 0.560	0.147027
 0.570	0.147969
 0.580	0.15623
 0.590	0.15656
 0.600	0.145063
 0.610	0.134126
 0.620	0.135529
 0.630	0.144201
 0.640	0.1449
 0.650	0.133772
 0.660	0.123203
 0.670	0.124961
 0.680	0.133958
 0.690	0.134949
 0.700	0.124107
 0.710	0.11383
 0.720	0.115875
 0.730	0.125133
 0.740	0.126365
 0.750	0.115747
 0.760	0.105708
 0.770	0.107981
 0.780	0.117445
 0.790	0.118863
 0.800	0.108436
 0.810	0.0985938
 0.820	0.101061
 0.830	0.110698
 0.840	0.112271
 0.850	0.101995
 0.860	0.0923144
 0.870	0.0949403
 0.880	0.104719
 0.890	0.106417
 0.900	0.0962707
 0.910	0.0867258
 0.920	0.0894868
 0.930	0.0993881
 0.940	0.101196
 0.950	0.091157
 0.960	0.0817292
 0.970	0.0846021
 0.980	0.0946028
 0.990	0.0964997
 1.000	0.0865558
 1.010	0.0772262
 1.020	0.0801943
 1.030	0.0902854
 1.040	0.0922615
 1.050	0.0823936
 1.060	0.0731516
 1.070	0.0762039
 1.080	0.0863677
 1.090	0.0884128
 1.100	0.0786122
 1.110	0.0694399
 1.120	0.0725678
 1.130	0.0827984
 1.140	0.0849016
 1.150	0.0751609
 1.160	0.0660576
 1.170	0.0692497
 1.180	0.0795356
 1.190	0.0816878
 1.200	0.0719978
 1.210	0.0629484
 1.220	0.0661974
 1.230	0.0765358
 1.240	0.0787349
 1.250	0.0690881
 1.260	0.0600911
 1.270	0.0633918
 1.280	0.0737745
 1.290	0.0760089
 1.300	0.0664049
 1.310	0.0574498
 1.320	0.0607958
 1.330	0.0712139
 1.340	0.0734865
 1.350	0.0639196
 1.360	0.0550072
 1.370	0.0583917
 1.380	0.068847
 1.390	0.0711497
 1.400	0.0616125
 1.410	0.0527352
 1.420	0.0561559
 1.430	0.0666438
 1.440	0.0689723
 1.450	0.0594628
 1.460	0.0506169
 1.470	0.054071
 1.480	0.0645891
 1.490	0.0669441
 1.500	0.0574604
 1.510	0.048643
 1.520	0.0521262
 1.530	0.0626693
 1.540	0.0650464
 1.550	0.0555858
 1.560	0.0467955
 1.570	0.0503066
 1.580	0.0608714
 1.590	0.0632684
 1.600	0.0538282
 1.610	0.0450622
 1.620	0.0485968
 1.630	0.0591842
 1.640	0.0615987
 1.650	0.052178
 1.660	0.0434344
 1.670	0.0469922
 1.680	0.0575972
 1.690	0.060028
 1.700	0.0506245
 1.710	0.0419001
 1.720	0.0454773
 1.730	0.0561012
 1.740	0.0585472
 1.750	0.0491589
 1.760	0.0404549
 1.770	0.0440506
 1.780	0.0546902
 1.790	0.0571504
 1.800	0.0477777
 1.810	0.0390897
 1.820	0.042703
 1.830	0.0533573
 1.840	0.0558303
 1.850	0.0464699
 1.860	0.0377982
 1.870	0.0414271
 1.880	0.0520942
 1.890	0.0545784
 1.900	0.0452314
 1.910	0.036574
 1.920	0.0402171
 1.930	0.0508972
 1.940	0.0533909
 1.950	0.044055
 1.960	0.0354107
 1.970	0.0390681
 1.980	0.0497606
 1.990	0.0522643
 2.000	0.0429377
 2.010	0.0343067
 2.020	0.0379768
 2.030	0.0486799
 2.040	0.0511928
 2.050	0.0418746
 2.060	0.0332559
 2.070	0.0369387
 2.080	0.0476523
 2.090	0.0501724
 2.100	0.0408641
 2.110	0.032255
 2.120	0.0359499
 2.130	0.0466713
 2.140	0.0491994
 2.150	0.0399002
 2.160	0.0313019
 2.170	0.0350062
 2.180	0.045736
 2.190	0.048272
 2.200	0.0389789
 2.210	0.0303882
 2.220	0.0341031
 2.230	0.0448401
 2.240	0.0473818
 2.250	0.0380948
 2.260	0.0295129
 2.270	0.033233
 2.280	0.0439757
 2.290	0.0465185
 2.300	0.0372312
 2.310	0.0286457
 2.320	0.0323617
 2.330	0.0430897
 2.340	0.0456106
 2.350	0.0362879
 2.360	0.0276526
 2.370	0.0312914
 2.380	0.0419064
 2.390	0.0442591
 2.400	0.0346968
 2.410	0.025718
 2.420	0.0288641
 2.430	0.0387704
 2.440	0.0401056
 2.450	0.0290889
 2.460	0.018031
 2.470	0.0182034
 2.480	0.0238566
 2.490	0.0191131
 2.500	-0.000588627
 2.510	-0.0194935
 2.520	-0.0229257
 2.530	-0.0172766
 2.540	-0.0184115
 2.550	-0.0302424
 2.560	-0.0404689
 2.570	-0.0378284
 2.580	-0.0279304
 2.590	-0.0260937
 2.600	-0.0358475
 2.610	-0.0446209
 2.620	-0.0409627
 2.630	-0.030356
 2.640	-0.0280264
 2.650	-0.0374367
 2.660	-0.0459695
 2.670	-0.0421455
 2.680	-0.0314253
 2.690	-0.0290199
 2.700	-0.038379
 2.710	-0.0468781
 2.720	-0.0430304
 2.730	-0.0322984
 2.740	-0.0298871
 2.750	-0.0392439
 2.760	-0.0477423
 2.770	-0.0438964
 2.780	-0.0331672
 2.790	-0.0307625
 2.800	-0.0401268
 2.810	-0.048632
 2.820	-0.0447908
 2.830	-0.0340694
 2.840	-0.0316749
 2.850	-0.0410477
 2.860	-0.0495592
 2.870	-0.0457264
 2.880	-0.035014
 2.890	-0.0326308
 2.900	-0.0420134
 2.910	-0.0505318
 2.920	-0.0467064
 2.930	-0.0360033
 2.940	-0.033631
 2.950	-0.0430242
 2.960	-0.0515516
 2.970	-0.0477341
 2.980	-0.0370413
 2.990	-0.034682
 3.000	-0.0440872
 3.010	-0.0526252
 3.020	-0.048816
 3.030	-0.0381335
 3.040	-0.0357859
 3.050	-0.0452033
 3.060	-0.0537505
 3.070	-0.0499504
 3.080	-0.0392809
 3.090	-0.0369464
 3.100	-0.0463782
 3.110	-0.0549369
 3.120	-0.0511483
 3.130	-0.0404909
 3.140	-0.0381717
 3.150	-0.0476161
 3.160	-0.0561877
 3.170	-0.0524124
 3.180	-0.0417692
 3.190	-0.0394672
 3.200	-0.0489265
 3.210	-0.0575105
 3.220	-0.053745
 3.230	-0.0431162
 3.240	-0.040832
 3.250	-0.0503076
 3.260	-0.0589069
 3.270	-0.055156
 3.280	-0.0445457
 3.290	-0.0422797
 3.300	-0.0517733
 3.310	-0.0603863
 3.320	-0.0566506
 3.330	-0.0460569
 3.340	-0.0438125
 3.350	-0.0533265
 3.360	-0.0619568
 3.370	-0.0582365
 3.380	-0.0476634
 3.390	-0.0454409
 3.400	-0.0549752
 3.410	-0.063626
 3.420	-0.0599238
 3.430	-0.0493712
 3.440	-0.0471739
 3.450	-0.0567337
 3.460	-0.0654035
 3.470	-0.0617222
 3.480	-0.0511946
 3.490	-0.0490247
 3.500	-0.0586093
 3.510	-0.0673018
 3.520	-0.0636408
 3.530	-0.0531376
 3.540	-0.0509991
 3.550	-0.0606122
 3.560	-0.0693304
 3.570	-0.0656957
 3.580	-0.0552218
 3.590	-0.0531138
 3.600	-0.0627604
 3.610	-0.0715072
 3.620	-0.0678999
 3.630	-0.0574568
 3.640	-0.0553864
 3.650	-0.0650673
 3.660	-0.0738455
 3.670	-0.0702684
 3.680	-0.0598619
 3.690	-0.0578333
 3.700	-0.067552
 3.710	-0.0763659
 3.720	-0.0728231
 3.730	-0.0624588
 3.740	-0.0604731
 3.750	-0.070238
 3.760	-0.0790906
 3.770	-0.0755875
 3.780	-0.0652668
 3.790	-0.0633324
 3.800	-0.0731454
 3.810	-0.0820445
 3.820	-0.0785852
 3.830	-0.0683146
 3.840	-0.0664375
 3.850	-0.0763079
 3.860	-0.0852574
 3.870	-0.0818506
 3.880	-0.0716388
 3.890	-0.0698267
 3.900	-0.0797596
 3.910	-0.0887681
 3.920	-0.0854188
 3.930	-0.0752734
 3.940	-0.0735348
 3.950	-0.0835404
 3.960	-0.0926176
 3.970	-0.0893338
 3.980	-0.0792644
 3.990	-0.0776112
 4.000	-0.0877014
 4.010	-0.0968584
 4.020	-0.0936523
 4.030	-0.0836687
 4.040	-0.0821136
 4.050	-0.092305
 4.060	-0.101553
 4.070	-0.0984381
 4.080	-0.0885589
 4.090	-0.0871221
 4.100	-0.0974214
 4.110	-0.106776
 4.120	-0.103769
 4.130	-0.0940119
 4.140	-0.0927083
 4.150	-0.103143
 4.160	-0.112625
 4.170	-0.109748
 4.180	-0.100132
 4.190	-0.0989879
 4.200	-0.109582
 4.210	-0.119216
 4.220	-0.116496
 4.230	-0.107056
 4.240	-0.106102
 4.250	-0.116891
 4.260	-0.126711
 4.270	-0.12418
 4.280	-0.114953
 4.290	-0.114228
 4.300	-0.125253
 4.310	-0.135306
 4.320	-0.133005
 4.330	-0.124035
 4.340	-0.1236
 4.350	-0.134912
 4.360	-0.145252
 4.370	-0.143245
 4.380	-0.134602
 4.390	-0.134527
 4.400	-0.14621
 4.410	-0.156909
 4.420	-0.155279
 4.430	-0.147049
 4.440	-0.147435
 4.450	-0.159587
 4.460	-0.17076
 4.470	-0.169614
 4.480	-0.161933
 4.490	-0.16292
 4.500	-0.175693
 4.510	-0.187495
 4.520	-0.187007
 4.530	-0.18006
 4.540	-0.181851
 4.550	-0.195473
 4.560	-0.208129
 4.570	-0.208549
 4.580	-0.202606
 4.590	-0.205525
 4.600	-0.220325
 4.610	-0.234228
 4.620	-0.235964
 4.630	-0.231498
 4.640	-0.236057
 4.650	-0.252622
 4.660	-0.268364
 4.670	-0.272101
 4.680	-0.269893
 4.690	-0.277002
 4.700	-0.296336
 4.710	-0.315065
 4.720	-0.322094
 4.730	-0.323646
 4.740	-0.335043
 4.750	-0.359162
 4.760	-0.383187
 4.770	-0.396191
 4.780	-0.404694
 4.790	-0.424214
 4.800	-0.457612
 4.810	-0.492222
 4.820	-0.517473
 4.830	-0.540531
 4.840	-0.577363
 4.850	-0.631028
 4.860	-0.689251
 4.870	-0.742305
 4.880	-0.798526
 4.890	-0.874722
 4.900	-0.974065
 4.910	-1.0842
 4.920	-1.19523
 4.930	-1.31468
 4.940	-1.45491
 4.950	-1.6078
 4.960	-1.73926
 4.970	-1.79879
 4.980	-1.71388
 4.990	-1.30952
